city,city_ascii,state_id,state_name,county_name,lat,lng,"city_ascii, state_id"
Elkhart,Elkhart,IN,Indiana,Elkhart,41.6916,-85.9627,"Elkhart, IN"
Naperville,Naperville,IL,Illinois,DuPage,41.748,-88.1659,"Naperville, IL"
St. George,St. George,UT,Utah,Washington,37.0758,-113.5752,"St. George, UT"
Roseville,Roseville,CA,California,Placer,38.7703,-121.3196,"Roseville, CA"
Topeka,Topeka,KS,Kansas,Shawnee,39.0346,-95.6955,"Topeka, KS"
Burlington,Burlington,NC,North Carolina,Alamance,36.076,-79.4685,"Burlington, NC"
Warner Robins,Warner Robins,GA,Georgia,Houston,32.5961,-83.6527,"Warner Robins, GA"
Surprise,Surprise,AZ,Arizona,Maricopa,33.6815,-112.4515,"Surprise, AZ"
Torrance,Torrance,CA,California,Los Angeles,33.8346,-118.3416,"Torrance, CA"
Santa Maria,Santa Maria,CA,California,Santa Barbara,34.9333,-120.4431,"Santa Maria, CA"
Athens,Athens,GA,Georgia,Clarke,33.9508,-83.3689,"Athens, GA"
Houma,Houma,LA,Louisiana,Terrebonne,29.58,-90.7059,"Houma, LA"
Columbia,Columbia,MO,Missouri,Boone,38.9472,-92.3268,"Columbia, MO"
Fullerton,Fullerton,CA,California,Orange,33.8841,-117.9279,"Fullerton, CA"
Olathe,Olathe,KS,Kansas,Johnson,38.8833,-94.82,"Olathe, KS"
Thornton,Thornton,CO,Colorado,Adams,39.9197,-104.9438,"Thornton, CO"
Greeley,Greeley,CO,Colorado,Weld,40.4152,-104.7706,"Greeley, CO"
Beaumont,Beaumont,TX,Texas,Jefferson,30.0849,-94.1451,"Beaumont, TX"
Las Cruces,Las Cruces,NM,New Mexico,Doña Ana,32.3265,-106.7893,"Las Cruces, NM"
Midland,Midland,TX,Texas,Midland,32.0243,-102.1147,"Midland, TX"
Metairie,Metairie,LA,Louisiana,Jefferson,29.9977,-90.178,"Metairie, LA"
Carolina,Carolina,PR,Puerto Rico,Carolina,18.4054,-65.9792,"Carolina, PR"
West Valley City,West Valley City,UT,Utah,Salt Lake,40.6886,-112.0123,"West Valley City, UT"
Orange,Orange,CA,California,Orange,33.8038,-117.8218,"Orange, CA"
Warren,Warren,MI,Michigan,Macomb,42.4934,-83.027,"Warren, MI"
Grand Junction,Grand Junction,CO,Colorado,Mesa,39.0877,-108.5673,"Grand Junction, CO"
Tyler,Tyler,TX,Texas,Smith,32.3184,-95.3062,"Tyler, TX"
Pasadena,Pasadena,CA,California,Los Angeles,34.1597,-118.139,"Pasadena, CA"
Hampton,Hampton,VA,Virginia,Hampton,37.0551,-76.363,"Hampton, VA"
Bloomington,Bloomington,IL,Illinois,McLean,40.4757,-88.9703,"Bloomington, IL"
Elizabeth,Elizabeth,NJ,New Jersey,Union,40.6658,-74.1913,"Elizabeth, NJ"
Stamford,Stamford,CT,Connecticut,Western Connecticut,41.1039,-73.5585,"Stamford, CT"
Yuma,Yuma,AZ,Arizona,Yuma,32.5995,-114.5491,"Yuma, AZ"
Kent,Kent,WA,Washington,King,47.3887,-122.2128,"Kent, WA"
Miramar,Miramar,FL,Florida,Broward,25.9773,-80.3351,"Miramar, FL"
Coeur d'Alene,Coeur d'Alene,ID,Idaho,Kootenai,47.704,-116.7936,"Coeur d'Alene, ID"
Coral Springs,Coral Springs,FL,Florida,Broward,26.2702,-80.2591,"Coral Springs, FL"
Sterling Heights,Sterling Heights,MI,Michigan,Macomb,42.5809,-83.0305,"Sterling Heights, MI"
Yuba City,Yuba City,CA,California,Sutter,39.1357,-121.6383,"Yuba City, CA"
Yakima,Yakima,WA,Washington,Yakima,46.5923,-120.5496,"Yakima, WA"
Carrollton,Carrollton,TX,Texas,Dallas,32.989,-96.8999,"Carrollton, TX"
Racine,Racine,WI,Wisconsin,Racine,42.7274,-87.8135,"Racine, WI"
Johnson City,Johnson City,TN,Tennessee,Washington,36.3406,-82.3806,"Johnson City, TN"
Billings,Billings,MT,Montana,Yellowstone,45.7891,-108.5526,"Billings, MT"
Iowa City,Iowa City,IA,Iowa,Johnson,41.6559,-91.5303,"Iowa City, IA"
Dover,Dover,DE,Delaware,Kent,39.161,-75.5202,"Dover, DE"
Bellingham,Bellingham,WA,Washington,Whatcom,48.7548,-122.469,"Bellingham, WA"
Charleston,Charleston,WV,West Virginia,Kanawha,38.3484,-81.6322,"Charleston, WV"
Lynchburg,Lynchburg,VA,Virginia,Lynchburg,37.4003,-79.1909,"Lynchburg, VA"
Santa Clara,Santa Clara,CA,California,Santa Clara,37.3646,-121.968,"Santa Clara, CA"
Norman,Norman,OK,Oklahoma,Cleveland,35.2335,-97.3471,"Norman, OK"
Greenville,Greenville,NC,North Carolina,Pitt,35.5943,-77.376,"Greenville, NC"
Simi Valley,Simi Valley,CA,California,Ventura,34.2663,-118.749,"Simi Valley, CA"
Fort Smith,Fort Smith,AR,Arkansas,Sebastian,35.3495,-94.3695,"Fort Smith, AR"
Abilene,Abilene,TX,Texas,Taylor,32.4543,-99.7384,"Abilene, TX"
Arecibo,Arecibo,PR,Puerto Rico,Arecibo,18.4491,-66.7387,"Arecibo, PR"
Lewisville,Lewisville,TX,Texas,Denton,33.0454,-96.9815,"Lewisville, TX"
Pearland,Pearland,TX,Texas,Brazoria,29.5581,-95.3218,"Pearland, TX"
Lehigh Acres,Lehigh Acres,FL,Florida,Lee,26.612,-81.6388,"Lehigh Acres, FL"
Kenosha,Kenosha,WI,Wisconsin,Kenosha,42.5865,-87.8773,"Kenosha, WI"
Seaside,Seaside,CA,California,Monterey,36.6224,-121.8199,"Seaside, CA"
Burlington,Burlington,VT,Vermont,Chittenden,44.4876,-73.2316,"Burlington, VT"
Arvada,Arvada,CO,Colorado,Jefferson,39.832,-105.151,"Arvada, CO"
Waldorf,Waldorf,MD,Maryland,Charles,38.6085,-76.9194,"Waldorf, MD"
Independence,Independence,MO,Missouri,Jackson,39.0871,-94.3501,"Independence, MO"
Rochester,Rochester,MN,Minnesota,Olmsted,44.0154,-92.478,"Rochester, MN"
Logan,Logan,UT,Utah,Cache,41.7399,-111.8422,"Logan, UT"
Harlingen,Harlingen,TX,Texas,Cameron,26.1916,-97.6977,"Harlingen, TX"
Berkeley,Berkeley,CA,California,Alameda,37.8722,-122.276,"Berkeley, CA"
Clovis,Clovis,CA,California,Fresno,36.8278,-119.683,"Clovis, CA"
Round Rock,Round Rock,TX,Texas,Williamson,30.527,-97.6642,"Round Rock, TX"
Pueblo,Pueblo,CO,Colorado,Pueblo,38.2701,-104.6114,"Pueblo, CO"
Temple,Temple,TX,Texas,Bell,31.1068,-97.3891,"Temple, TX"
Meridian,Meridian,ID,Idaho,Ada,43.6116,-116.3977,"Meridian, ID"
Duluth,Duluth,MN,Minnesota,St. Louis,46.7756,-92.1393,"Duluth, MN"
The Woodlands,The Woodlands,TX,Texas,Montgomery,30.1738,-95.5134,"The Woodlands, TX"
Boulder,Boulder,CO,Colorado,Boulder,40.0248,-105.2524,"Boulder, CO"
Richardson,Richardson,TX,Texas,Dallas,32.9716,-96.7093,"Richardson, TX"
Cambridge,Cambridge,MA,Massachusetts,Middlesex,42.3759,-71.1185,"Cambridge, MA"
West Palm Beach,West Palm Beach,FL,Florida,Palm Beach,26.7469,-80.132,"West Palm Beach, FL"
Port Arthur,Port Arthur,TX,Texas,Jefferson,29.8554,-93.9264,"Port Arthur, TX"
East Los Angeles,East Los Angeles,CA,California,Los Angeles,34.0326,-118.1691,"East Los Angeles, CA"
Redding,Redding,CA,California,Shasta,40.5698,-122.365,"Redding, CA"
Clearwater,Clearwater,FL,Florida,Pinellas,27.979,-82.7623,"Clearwater, FL"
Monroe,Monroe,LA,Louisiana,Ouachita,32.5185,-92.0774,"Monroe, LA"
Utica,Utica,NY,New York,Oneida,43.0962,-75.2261,"Utica, NY"
St. Cloud,St. Cloud,MN,Minnesota,Stearns,45.534,-94.1718,"St. Cloud, MN"
Mandeville,Mandeville,LA,Louisiana,St. Tammany,30.3751,-90.0904,"Mandeville, LA"
West Jordan,West Jordan,UT,Utah,Salt Lake,40.6024,-112.0008,"West Jordan, UT"
North Charleston,North Charleston,SC,South Carolina,Charleston,32.9067,-80.0722,"North Charleston, SC"
Richmond,Richmond,CA,California,Contra Costa,37.9477,-122.3389,"Richmond, CA"
Westminster,Westminster,CO,Colorado,Adams,39.8837,-105.0624,"Westminster, CO"
Saginaw,Saginaw,MI,Michigan,Saginaw,43.4199,-83.9501,"Saginaw, MI"
Kailua,Kailua,HI,Hawaii,Honolulu,21.392,-157.7396,"Kailua, HI"
Brandon,Brandon,FL,Florida,Hillsborough,27.9367,-82.3,"Brandon, FL"
Ponce,Ponce,PR,Puerto Rico,Ponce,18.0127,-66.6212,"Ponce, PR"
Carlsbad,Carlsbad,CA,California,San Diego,33.1246,-117.2834,"Carlsbad, CA"
Lowell,Lowell,MA,Massachusetts,Middlesex,42.6389,-71.3217,"Lowell, MA"
Broken Arrow,Broken Arrow,OK,Oklahoma,Tulsa,36.038,-95.7806,"Broken Arrow, OK"
Elgin,Elgin,IL,Illinois,Kane,42.0383,-88.324,"Elgin, IL"
Gresham,Gresham,OR,Oregon,Multnomah,45.5021,-122.4413,"Gresham, OR"
League City,League City,TX,Texas,Galveston,29.4874,-95.1087,"League City, TX"
Downey,Downey,CA,California,Los Angeles,33.9379,-118.1311,"Downey, CA"
Waterloo,Waterloo,IA,Iowa,Black Hawk,42.4918,-92.3522,"Waterloo, IA"
Murrieta,Murrieta,CA,California,Riverside,33.5719,-117.1909,"Murrieta, CA"
Leominster,Leominster,MA,Massachusetts,Worcester,42.5209,-71.7717,"Leominster, MA"
Longview,Longview,TX,Texas,Gregg,32.5193,-94.7622,"Longview, TX"
Jacksonville,Jacksonville,NC,North Carolina,Onslow,34.7289,-77.3941,"Jacksonville, NC"
Pompano Beach,Pompano Beach,FL,Florida,Broward,26.2428,-80.1312,"Pompano Beach, FL"
Bend,Bend,OR,Oregon,Deschutes,44.0563,-121.3095,"Bend, OR"
Miami Gardens,Miami Gardens,FL,Florida,Miami-Dade,25.9433,-80.2426,"Miami Gardens, FL"
Costa Mesa,Costa Mesa,CA,California,Orange,33.6667,-117.9135,"Costa Mesa, CA"
Sioux City,Sioux City,IA,Iowa,Woodbury,42.4959,-96.3901,"Sioux City, IA"
Everett,Everett,WA,Washington,Snohomish,47.9525,-122.1669,"Everett, WA"
Gilroy,Gilroy,CA,California,Santa Clara,37.0046,-121.5854,"Gilroy, CA"
San Buenaventura,San Buenaventura,CA,California,Ventura,34.2741,-119.2314,"San Buenaventura, CA"
Temecula,Temecula,CA,California,Riverside,33.4928,-117.1315,"Temecula, CA"
Sugar Land,Sugar Land,TX,Texas,Fort Bend,29.5935,-95.6358,"Sugar Land, TX"
Chico,Chico,CA,California,Butte,39.7578,-121.8161,"Chico, CA"
Eau Claire,Eau Claire,WI,Wisconsin,Eau Claire,44.8197,-91.4948,"Eau Claire, WI"
El Monte,El Monte,CA,California,Los Angeles,34.0739,-118.0291,"El Monte, CA"
Idaho Falls,Idaho Falls,ID,Idaho,Bonneville,43.4871,-112.0362,"Idaho Falls, ID"
Dearborn,Dearborn,MI,Michigan,Wayne,42.3127,-83.213,"Dearborn, MI"
Bloomington,Bloomington,IN,Indiana,Monroe,39.1637,-86.5257,"Bloomington, IN"
West Covina,West Covina,CA,California,Los Angeles,34.0555,-117.9113,"West Covina, CA"
Sparks,Sparks,NV,Nevada,Washoe,39.5736,-119.7161,"Sparks, NV"
South Fulton,South Fulton,GA,Georgia,Fulton,33.6273,-84.58,"South Fulton, GA"
Centennial,Centennial,CO,Colorado,Arapahoe,39.5926,-104.8673,"Centennial, CO"
Sandy Springs,Sandy Springs,GA,Georgia,Fulton,33.9366,-84.3703,"Sandy Springs, GA"
Inglewood,Inglewood,CA,California,Los Angeles,33.9566,-118.3444,"Inglewood, CA"
Hillsboro,Hillsboro,OR,Oregon,Washington,45.5273,-122.936,"Hillsboro, OR"
Columbia,Columbia,MD,Maryland,Howard,39.2004,-76.859,"Columbia, MD"
Burbank,Burbank,CA,California,Los Angeles,34.1879,-118.3235,"Burbank, CA"
Davie,Davie,FL,Florida,Broward,26.0789,-80.287,"Davie, FL"
El Cajon,El Cajon,CA,California,San Diego,32.8017,-116.9604,"El Cajon, CA"
Jurupa Valley,Jurupa Valley,CA,California,Riverside,34.001,-117.4706,"Jurupa Valley, CA"
Allen,Allen,TX,Texas,Collin,33.1088,-96.6735,"Allen, TX"
Auburn,Auburn,AL,Alabama,Lee,32.6087,-85.4903,"Auburn, AL"
Renton,Renton,WA,Washington,King,47.4784,-122.1918,"Renton, WA"
Holland,Holland,MI,Michigan,Ottawa,42.7677,-86.0984,"Holland, MI"
Brockton,Brockton,MA,Massachusetts,Plymouth,42.0821,-71.0242,"Brockton, MA"
Rio Rancho,Rio Rancho,NM,New Mexico,Sandoval,35.2873,-106.6982,"Rio Rancho, NM"
San Mateo,San Mateo,CA,California,San Mateo,37.5522,-122.3121,"San Mateo, CA"
Rialto,Rialto,CA,California,San Bernardino,34.1175,-117.3892,"Rialto, CA"
Spokane Valley,Spokane Valley,WA,Washington,Spokane,47.6626,-117.2346,"Spokane Valley, WA"
Charlottesville,Charlottesville,VA,Virginia,Charlottesville,38.0375,-78.4855,"Charlottesville, VA"
Menifee,Menifee,CA,California,Riverside,33.6909,-117.1849,"Menifee, CA"
Daly City,Daly City,CA,California,San Mateo,37.6862,-122.4685,"Daly City, CA"
Wichita Falls,Wichita Falls,TX,Texas,Wichita,33.9072,-98.5291,"Wichita Falls, TX"
Riverview,Riverview,FL,Florida,Hillsborough,27.8227,-82.3023,"Riverview, FL"
Norwalk,Norwalk,CA,California,Los Angeles,33.9069,-118.0829,"Norwalk, CA"
Lee's Summit,Lee's Summit,MO,Missouri,Jackson,38.9171,-94.3816,"Lee's Summit, MO"
Longmont,Longmont,CO,Colorado,Boulder,40.1686,-105.1005,"Longmont, CO"
Vacaville,Vacaville,CA,California,Solano,38.3587,-121.9673,"Vacaville, CA"
Highlands Ranch,Highlands Ranch,CO,Colorado,Douglas,39.5419,-104.9708,"Highlands Ranch, CO"
Kingsport,Kingsport,TN,Tennessee,Sullivan,36.5224,-82.5454,"Kingsport, TN"
San Tan Valley,San Tan Valley,AZ,Arizona,Pinal,33.1786,-111.5629,"San Tan Valley, AZ"
Quincy,Quincy,MA,Massachusetts,Norfolk,42.2506,-71.0187,"Quincy, MA"
Edinburg,Edinburg,TX,Texas,Hidalgo,26.3196,-98.1597,"Edinburg, TX"
Lynn,Lynn,MA,Massachusetts,Essex,42.4781,-70.9664,"Lynn, MA"
San Angelo,San Angelo,TX,Texas,Tom Green,31.4424,-100.4504,"San Angelo, TX"
Hesperia,Hesperia,CA,California,San Bernardino,34.3975,-117.3147,"Hesperia, CA"
Bowling Green,Bowling Green,KY,Kentucky,Warren,36.9716,-86.4378,"Bowling Green, KY"
Federal Way,Federal Way,WA,Washington,King,47.3091,-122.3358,"Federal Way, WA"
Carmel,Carmel,IN,Indiana,Hamilton,39.965,-86.146,"Carmel, IN"
Bismarck,Bismarck,ND,North Dakota,Burleigh,46.8143,-100.7694,"Bismarck, ND"
Fishers,Fishers,IN,Indiana,Hamilton,39.9588,-85.9659,"Fishers, IN"
Lafayette,Lafayette,CO,Colorado,Boulder,39.9946,-105.0998,"Lafayette, CO"
Vista,Vista,CA,California,San Diego,33.1896,-117.2386,"Vista, CA"
Boca Raton,Boca Raton,FL,Florida,Palm Beach,26.3752,-80.108,"Boca Raton, FL"
St. Augustine,St. Augustine,FL,Florida,St. Johns,29.8976,-81.31,"St. Augustine, FL"
Beaverton,Beaverton,OR,Oregon,Washington,45.4779,-122.8168,"Beaverton, OR"
Goodyear,Goodyear,AZ,Arizona,Maricopa,33.2614,-112.3622,"Goodyear, AZ"
Portsmouth,Portsmouth,VA,Virginia,Portsmouth,36.8468,-76.354,"Portsmouth, VA"
Orem,Orem,UT,Utah,Utah,40.2981,-111.6994,"Orem, UT"
Sunrise,Sunrise,FL,Florida,Broward,26.1547,-80.2997,"Sunrise, FL"
Portsmouth,Portsmouth,NH,New Hampshire,Rockingham,43.058,-70.7826,"Portsmouth, NH"
Arden-Arcade,Arden-Arcade,CA,California,Sacramento,38.6017,-121.3845,"Arden-Arcade, CA"
Lawrence,Lawrence,KS,Kansas,Douglas,38.9597,-95.2642,"Lawrence, KS"
Sandy,Sandy,UT,Utah,Salt Lake,40.5709,-111.8506,"Sandy, UT"
Slidell,Slidell,LA,Louisiana,St. Tammany,30.2887,-89.7828,"Slidell, LA"
Buckeye,Buckeye,AZ,Arizona,Maricopa,33.4314,-112.6429,"Buckeye, AZ"
Livonia,Livonia,MI,Michigan,Wayne,42.3972,-83.3733,"Livonia, MI"
Williamsburg,Williamsburg,VA,Virginia,Williamsburg,37.2693,-76.7076,"Williamsburg, VA"
Suffolk,Suffolk,VA,Virginia,Suffolk,36.6953,-76.6398,"Suffolk, VA"
Compton,Compton,CA,California,Los Angeles,33.893,-118.2274,"Compton, CA"
La Crosse,La Crosse,WI,Wisconsin,La Crosse,43.8241,-91.2268,"La Crosse, WI"
Edmond,Edmond,OK,Oklahoma,Oklahoma,35.6689,-97.416,"Edmond, OK"
Carson,Carson,CA,California,Los Angeles,33.8374,-118.2559,"Carson, CA"
San Marcos,San Marcos,CA,California,San Diego,33.135,-117.1743,"San Marcos, CA"
Tracy,Tracy,CA,California,San Joaquin,37.7269,-121.4523,"Tracy, CA"
Prescott Valley,Prescott Valley,AZ,Arizona,Yavapai,34.598,-112.3185,"Prescott Valley, AZ"
Middletown,Middletown,OH,Ohio,Butler,39.5033,-84.3659,"Middletown, OH"
Fall River,Fall River,MA,Massachusetts,Bristol,41.7136,-71.1015,"Fall River, MA"
San Germán,San German,PR,Puerto Rico,San Germán,18.0827,-67.046,"San German, PR"
Santa Fe,Santa Fe,NM,New Mexico,Santa Fe,35.6619,-105.9819,"Santa Fe, NM"
Plantation,Plantation,FL,Florida,Broward,26.1259,-80.2617,"Plantation, FL"
Mayagüez,Mayaguez,PR,Puerto Rico,Mayagüez,18.2003,-67.1397,"Mayaguez, PR"
New Braunfels,New Braunfels,TX,Texas,Comal,29.6994,-98.1148,"New Braunfels, TX"
Roswell,Roswell,GA,Georgia,Fulton,34.0391,-84.3513,"Roswell, GA"
Conroe,Conroe,TX,Texas,Montgomery,30.3238,-95.4824,"Conroe, TX"
South Gate,South Gate,CA,California,Los Angeles,33.9447,-118.1926,"South Gate, CA"
Santa Monica,Santa Monica,CA,California,Los Angeles,34.0235,-118.481,"Santa Monica, CA"
Kirkland,Kirkland,WA,Washington,King,47.697,-122.2057,"Kirkland, WA"
Hoover,Hoover,AL,Alabama,Jefferson,33.3763,-86.8068,"Hoover, AL"
O'Fallon,O'Fallon,MO,Missouri,St. Charles,38.785,-90.7175,"O'Fallon, MO"
Alafaya,Alafaya,FL,Florida,Orange,28.528,-81.1868,"Alafaya, FL"
Palm Coast,Palm Coast,FL,Florida,Flagler,29.5389,-81.2457,"Palm Coast, FL"
Norwalk,Norwalk,CT,Connecticut,Western Connecticut,41.1144,-73.4215,"Norwalk, CT"
Lawton,Lawton,OK,Oklahoma,Comanche,34.6175,-98.4202,"Lawton, OK"
Chino,Chino,CA,California,San Bernardino,33.9836,-117.6654,"Chino, CA"
Mount Pleasant,Mount Pleasant,SC,South Carolina,Charleston,32.8537,-79.8203,"Mount Pleasant, SC"
Manteca,Manteca,CA,California,San Joaquin,37.7927,-121.2264,"Manteca, CA"
Westminster,Westminster,CA,California,Orange,33.7523,-117.9938,"Westminster, CA"
Florence,Florence,SC,South Carolina,Florence,34.178,-79.7898,"Florence, SC"
Joplin,Joplin,MO,Missouri,Jasper,37.0757,-94.5018,"Joplin, MO"
Germantown,Germantown,MD,Maryland,Montgomery,39.1755,-77.2643,"Germantown, MD"
San Leandro,San Leandro,CA,California,Alameda,37.7074,-122.1599,"San Leandro, CA"
Town 'n' Country,Town 'n' Country,FL,Florida,Hillsborough,28.0106,-82.5763,"Town 'n' Country, FL"
Clifton,Clifton,NJ,New Jersey,Passaic,40.863,-74.1575,"Clifton, NJ"
Waukegan,Waukegan,IL,Illinois,Lake,42.3698,-87.8716,"Waukegan, IL"
Bloomington,Bloomington,MN,Minnesota,Hennepin,44.8306,-93.3151,"Bloomington, MN"
Avondale,Avondale,AZ,Arizona,Maricopa,33.3873,-112.3235,"Avondale, AZ"
Atascocita,Atascocita,TX,Texas,Harris,29.9777,-95.1953,"Atascocita, TX"
Missoula,Missoula,MT,Montana,Missoula,46.8751,-114.0214,"Missoula, MT"
Fort Myers,Fort Myers,FL,Florida,Lee,26.6194,-81.8302,"Fort Myers, FL"
Newton,Newton,MA,Massachusetts,Middlesex,42.3316,-71.2085,"Newton, MA"
Lawrence,Lawrence,MA,Massachusetts,Essex,42.7002,-71.1626,"Lawrence, MA"
Muncie,Muncie,IN,Indiana,Delaware,40.1989,-85.395,"Muncie, IN"
Rapid City,Rapid City,SD,South Dakota,Pennington,44.0716,-103.2204,"Rapid City, SD"
Troy,Troy,MI,Michigan,Oakland,42.5817,-83.1457,"Troy, MI"
Livermore,Livermore,CA,California,Alameda,37.6868,-121.7607,"Livermore, CA"
Citrus Heights,Citrus Heights,CA,California,Sacramento,38.6948,-121.288,"Citrus Heights, CA"
Hawthorne,Hawthorne,CA,California,Los Angeles,33.9147,-118.3476,"Hawthorne, CA"
Winchester,Winchester,VA,Virginia,Winchester,39.1735,-78.1746,"Winchester, VA"
Springdale,Springdale,AR,Arkansas,Washington,36.1901,-94.1574,"Springdale, AR"
Whittier,Whittier,CA,California,Los Angeles,33.9678,-118.0188,"Whittier, CA"
Deerfield Beach,Deerfield Beach,FL,Florida,Broward,26.305,-80.1277,"Deerfield Beach, FL"
Decatur,Decatur,IL,Illinois,Macon,39.8557,-88.9342,"Decatur, IL"
San Ramon,San Ramon,CA,California,Contra Costa,37.7624,-121.9365,"San Ramon, CA"
Vineland,Vineland,NJ,New Jersey,Cumberland,39.4653,-74.9981,"Vineland, NJ"
Mission,Mission,TX,Texas,Hidalgo,26.2039,-98.3256,"Mission, TX"
Auburn,Auburn,WA,Washington,King,47.3039,-122.2108,"Auburn, WA"
Lake Forest,Lake Forest,CA,California,Orange,33.6605,-117.6714,"Lake Forest, CA"
Newport Beach,Newport Beach,CA,California,Orange,33.6151,-117.8668,"Newport Beach, CA"
Melbourne,Melbourne,FL,Florida,Brevard,28.1086,-80.6627,"Melbourne, FL"
Brooklyn Park,Brooklyn Park,MN,Minnesota,Hennepin,45.1112,-93.3505,"Brooklyn Park, MN"
Bryan,Bryan,TX,Texas,Brazos,30.665,-96.3807,"Bryan, TX"
Westland,Westland,MI,Michigan,Wayne,42.3192,-83.3805,"Westland, MI"
Napa,Napa,CA,California,Napa,38.2975,-122.301,"Napa, CA"
Baytown,Baytown,TX,Texas,Harris,29.7587,-94.9671,"Baytown, TX"
Cicero,Cicero,IL,Illinois,Cook,41.8445,-87.7593,"Cicero, IL"
Anderson,Anderson,IN,Indiana,Madison,40.0891,-85.6892,"Anderson, IN"
Franklin,Franklin,TN,Tennessee,Williamson,35.92,-86.8516,"Franklin, TN"
Farmington Hills,Farmington Hills,MI,Michigan,Oakland,42.486,-83.3771,"Farmington Hills, MI"
Buena Park,Buena Park,CA,California,Orange,33.8572,-118.0046,"Buena Park, CA"
Albany,Albany,GA,Georgia,Dougherty,31.5776,-84.1762,"Albany, GA"
Pine Hills,Pine Hills,FL,Florida,Orange,28.5818,-81.4692,"Pine Hills, FL"
State College,State College,PA,Pennsylvania,Centre,40.7909,-77.8567,"State College, PA"
Redwood City,Redwood City,CA,California,San Mateo,37.5025,-122.2253,"Redwood City, CA"
Warwick,Warwick,RI,Rhode Island,Kent,41.7062,-71.4334,"Warwick, RI"
Jackson,Jackson,MI,Michigan,Jackson,42.2431,-84.4038,"Jackson, MI"
Cranston,Cranston,RI,Rhode Island,Providence,41.7658,-71.4858,"Cranston, RI"
Largo,Largo,FL,Florida,Pinellas,27.9088,-82.7712,"Largo, FL"
Miami Beach,Miami Beach,FL,Florida,Miami-Dade,25.8171,-80.1396,"Miami Beach, FL"
Alhambra,Alhambra,CA,California,Los Angeles,34.084,-118.1355,"Alhambra, CA"
Johns Creek,Johns Creek,GA,Georgia,Fulton,34.0333,-84.2027,"Johns Creek, GA"
Mountain View,Mountain View,CA,California,Santa Clara,37.4001,-122.0796,"Mountain View, CA"
Salisbury,Salisbury,MD,Maryland,Wicomico,38.3756,-75.5865,"Salisbury, MD"
Morgantown,Morgantown,WV,West Virginia,Monongalia,39.6383,-79.9464,"Morgantown, WV"
Silver Spring,Silver Spring,MD,Maryland,Montgomery,39.0028,-77.0207,"Silver Spring, MD"
Layton,Layton,UT,Utah,Davis,41.077,-111.962,"Layton, UT"
Springfield,Springfield,OH,Ohio,Clark,39.93,-83.7959,"Springfield, OH"
Lakewood,Lakewood,CA,California,Los Angeles,33.8471,-118.1222,"Lakewood, CA"
Florence,Florence,AL,Alabama,Lauderdale,34.8303,-87.6655,"Florence, AL"
Folsom,Folsom,CA,California,Sacramento,38.6668,-121.1422,"Folsom, CA"
Madera,Madera,CA,California,Madera,36.963,-120.0778,"Madera, CA"
New Rochelle,New Rochelle,NY,New York,Westchester,40.9304,-73.7836,"New Rochelle, NY"
Parma,Parma,OH,Ohio,Cuyahoga,41.3843,-81.7286,"Parma, OH"
Terre Haute,Terre Haute,IN,Indiana,Vigo,39.466,-87.3751,"Terre Haute, IN"
Somerville,Somerville,MA,Massachusetts,Middlesex,42.3908,-71.1014,"Somerville, MA"
Flagstaff,Flagstaff,AZ,Arizona,Coconino,35.1872,-111.6194,"Flagstaff, AZ"
Boynton Beach,Boynton Beach,FL,Florida,Palm Beach,26.5281,-80.0811,"Boynton Beach, FL"
Homestead,Homestead,FL,Florida,Miami-Dade,25.4665,-80.4472,"Homestead, FL"
Newark,Newark,OH,Ohio,Licking,40.0706,-82.425,"Newark, OH"
Plymouth,Plymouth,MN,Minnesota,Hennepin,45.0225,-93.4617,"Plymouth, MN"
Anniston,Anniston,AL,Alabama,Calhoun,33.6712,-85.8135,"Anniston, AL"
Texarkana,Texarkana,TX,Texas,Bowie,33.45,-94.0847,"Texarkana, TX"
Tustin,Tustin,CA,California,Orange,33.7311,-117.8107,"Tustin, CA"
Pharr,Pharr,TX,Texas,Hidalgo,26.1685,-98.1904,"Pharr, TX"
Port Huron,Port Huron,MI,Michigan,St. Clair,42.9821,-82.4388,"Port Huron, MI"
Turlock,Turlock,CA,California,Stanislaus,37.5053,-120.8588,"Turlock, CA"
Rancho Cordova,Rancho Cordova,CA,California,Sacramento,38.5737,-121.2527,"Rancho Cordova, CA"
The Villages,The Villages,FL,Florida,Sumter,28.9034,-81.9887,"The Villages, FL"
Milpitas,Milpitas,CA,California,Santa Clara,37.4336,-121.8921,"Milpitas, CA"
Perris,Perris,CA,California,Riverside,33.7898,-117.2233,"Perris, CA"
Upland,Upland,CA,California,San Bernardino,34.1178,-117.6604,"Upland, CA"
Alton,Alton,IL,Illinois,Madison,38.9037,-90.152,"Alton, IL"
Pleasanton,Pleasanton,CA,California,Alameda,37.6663,-121.8805,"Pleasanton, CA"
Kendall,Kendall,FL,Florida,Miami-Dade,25.6697,-80.3556,"Kendall, FL"
